Molecule Name,Structure (CXSMILES),Batch Name,Barcode,Run Date,experiment_name,plate,chem_id,cell_line,frag_id,core_id,lib_plate_id,lib_well,batch,protein_reporter,reporter,gene_symbol,drc_curve,drc_curve File Name,drc_curve_no_ctrls,drc_curve_no_ctrls File Name,direction,ec50_estimate (log10([M])),ec50_std_error (log10([M])),ec50_ci_upper (log10([M])),ec50_ci_lower (log10([M])),slope_estimate (arb. units),slope_std_error (arb. units),slope_ci_upper (arb. units),slope_ci_lower (arb. units),emax_estimate (raw),emax_std_error (raw),emax_ci_upper (raw),emax_ci_lower (raw),emin_estimate (raw),emin_std_error (raw),emin_ci_upper (raw),emin_ci_lower (raw),emax_vs_pos_ctrl_estimate (linear),emax_vs_pos_ctrl_ci_upper (linear),emax_vs_pos_ctrl_ci_lower (linear),max_dose_activity_vs_pos_ctrl_estimate (linear),max_dose_activity_vs_pos_ctrl_ci_upper (linear),max_dose_activity_vs_pos_ctrl_ci_lower (linear),emin_vs_pos_ctrl_estimate (linear),emin_vs_pos_ctrl_ci_upper (linear),emin_vs_pos_ctrl_ci_lower (linear),pseudoyield,product_peak_area,qc_flag,version,ec05,conc_at_05_activity,conc_at_pos_ctrl_ec05_activity,ec50_clean (log10([M])),EC50 [uM],ec50_group,analysis_id,activity_status,saturation_status,rollover_status
OCNT-2433221,COC(C)(C(=O)NC(C1=CC=C(C)C=C1)C(C)S(C)(=O)=O)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433221||NA|NA|ZZ-002,c6385,OCNT-2433221,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376605,OCNT-2433221-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376606,OCNT-2433221-ZZ-002_c6385_no-ctrls.png,FLAT,-2.76,0.509,-1.35,-3.28,1.27,0.321,1.88,0.767,512E+03,176E+03,934E+03,264E+03,77.6E+03,808,79.2E+03,76.0E+03,1.45,2.87,0.611,0.0257,0.0528,-6.28E-06,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-3.83,-3.94,-3.94,-2.76,1.72E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433227,COC(C)(C(=O)NCC1CC2(CCOC2)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433227||NA|NA|ZZ-002,c6385,OCNT-2433227,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376609,OCNT-2433227-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376610,OCNT-2433227-ZZ-002_c6385_no-ctrls.png,FLAT,-2.04,0.648,-1.05,-3.21,1.49,0.576,2.96,0.775,471E+03,157E+03,853E+03,255E+03,77.6E+03,808,79.2E+03,76.0E+03,1.31,2.59,0.584,4.65E-03,0.0224,-4.14E-03,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-3.01,-3.11,-3.11,-2.04,9.07E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433106,COC(C)(C(=O)NCCCN1N=C2CCCC2=C1C(F)(F)F)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433106||NA|NA|ZZ-002,c6385,OCNT-2433106,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376613,OCNT-2433106-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376614,OCNT-2433106-ZZ-002_c6385_no-ctrls.png,UP,-5.76,0.0520,-5.65,-5.86,1.42,0.141,1.72,1.17,303E+03,11.3E+03,327E+03,282E+03,77.6E+03,808,79.2E+03,76.0E+03,0.752,0.861,0.651,0.744,0.846,0.646,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.67,-6.57,-6.57,-5.76,1.74,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433341,COCCCOCCN(C)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433341||NA|NA|ZZ-002,c6385,OCNT-2433341,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376616,OCNT-2433341-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376617,OCNT-2433341-ZZ-002_c6385_no-ctrls.png,FLAT,-2.30,0.655,-1.09,-3.26,1.36,0.496,2.58,0.777,477E+03,158E+03,855E+03,252E+03,77.6E+03,808,79.2E+03,76.0E+03,1.33,2.62,0.587,0.0106,0.0363,-3.24E-03,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-3.33,-3.43,-3.43,-2.30,4.98E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433101,COC1=CC(CNC(=O)C(C)(OC)C2=CC=CC=C2)=C2C=CC=CC2=N1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433101||NA|NA|ZZ-002,c6385,OCNT-2433101,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376619,OCNT-2433101-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376620,OCNT-2433101-ZZ-002_c6385_no-ctrls.png,UP,-4.91,0.0772,-4.75,-5.06,1.72,0.180,2.12,1.40,394E+03,29.4E+03,460E+03,344E+03,77.6E+03,808,79.2E+03,76.0E+03,1.05,1.30,0.858,0.958,1.11,0.820,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-5.67,-5.68,-5.68,-4.91,12.2,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433094,COC(C)(C(=O)NCC(O)(C1CCC(F)(F)CC1)C(F)(F)F)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433094||NA|NA|ZZ-002,c6385,OCNT-2433094,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376623,OCNT-2433094-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376624,OCNT-2433094-ZZ-002_c6385_no-ctrls.png,UP,-5.63,0.0374,-5.55,-5.70,1.92,0.185,2.32,1.60,375E+03,13.3E+03,402E+03,350E+03,77.6E+03,808,79.2E+03,76.0E+03,0.990,1.12,0.865,0.986,1.11,0.863,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.30,-6.30,-6.30,-5.63,2.35,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433111,COC1=CC=CC2=C1OCC(NC(=O)C(C)(OC)C1=CC=CC=C1)C2,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433111||NA|NA|ZZ-002,c6385,OCNT-2433111,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376627,OCNT-2433111-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376628,OCNT-2433111-ZZ-002_c6385_no-ctrls.png,UP,-5.65,0.0446,-5.56,-5.73,1.74,0.177,2.12,1.43,314E+03,11.4E+03,338E+03,293E+03,77.6E+03,808,79.2E+03,76.0E+03,0.789,0.898,0.687,0.784,0.889,0.685,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.39,-6.33,-6.33,-5.65,2.23,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433089,COC(C)(C(=O)NCCC1=CC=CC2=CN=CC=C21)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433089||NA|NA|ZZ-002,c6385,OCNT-2433089,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376629,OCNT-2433089-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376630,OCNT-2433089-ZZ-002_c6385_no-ctrls.png,UP,-4.86,0.250,-4.25,-5.20,1.03,0.160,1.38,0.762,300E+03,81.2E+03,532E+03,233E+03,77.6E+03,808,79.2E+03,76.0E+03,0.743,1.51,0.494,0.317,0.379,0.261,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.13,-5.98,-5.98,-4.86,13.9,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,YES
OCNT-2433201,COC(C)(C(=O)NC1CC(C)N(C2=CC=CC=C2)C1=O)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433201||NA|NA|ZZ-002,c6385,OCNT-2433201,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376633,OCNT-2433201-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376634,OCNT-2433201-ZZ-002_c6385_no-ctrls.png,UP,-5.39,0.0750,-5.23,-5.53,1.23,0.122,1.48,1.00,318E+03,16.2E+03,353E+03,290E+03,77.6E+03,808,79.2E+03,76.0E+03,0.802,0.950,0.678,0.763,0.878,0.657,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.45,-6.36,-6.36,-5.39,4.03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433401,COC(C)(C(=O)N1C(C)CC(C)CC1C)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433401||NA|NA|ZZ-002,c6385,OCNT-2433401,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376637,OCNT-2433401-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376638,OCNT-2433401-ZZ-002_c6385_no-ctrls.png,UP,-3.67,0.229,-3.19,-4.08,1.18,0.190,1.61,0.859,468E+03,159E+03,848E+03,254E+03,77.6E+03,808,79.2E+03,76.0E+03,1.30,2.58,0.589,0.196,0.244,0.154,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.79,-4.87,-4.87,-3.67,212,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433126,COC(C)(C(=O)NC(C)C1=CC=C2C=CN(C)C2=C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433126||NA|NA|ZZ-002,c6385,OCNT-2433126,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376640,OCNT-2433126-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376642,OCNT-2433126-ZZ-002_c6385_no-ctrls.png,UP,-5.68,0.0556,-5.61,-5.79,1.74,0.141,2.05,1.54,360E+03,22.2E+03,391E+03,323E+03,77.6E+03,808,79.2E+03,76.0E+03,0.943,1.09,0.783,0.832,0.965,0.714,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.42,-6.40,-6.40,-5.68,2.07,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433064,COC(C)(C(=O)NCCC1=NN=C(C2=CC=CC=C2)O1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433064||NA|NA|ZZ-002,c6385,OCNT-2433064,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376643,OCNT-2433064-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376644,OCNT-2433064-ZZ-002_c6385_no-ctrls.png,UP,-4.51,0.179,-4.09,-4.80,1.14,0.132,1.42,0.911,449E+03,90.0E+03,686E+03,330E+03,77.6E+03,808,79.2E+03,76.0E+03,1.24,2.03,0.828,0.755,0.877,0.645,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-5.64,-5.72,-5.72,-4.51,31.2,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433336,COC(C)(C(=O)N(C)CC1(C)CC2CC2C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433336||NA|NA|ZZ-002,c6385,OCNT-2433336,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376647,OCNT-2433336-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376648,OCNT-2433336-ZZ-002_c6385_no-ctrls.png,UP,-3.96,0.141,-3.66,-4.21,2.05,0.407,3.00,1.44,483E+03,169E+03,893E+03,254E+03,77.6E+03,808,79.2E+03,76.0E+03,1.35,2.77,0.589,0.219,0.271,0.172,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.60,-4.66,-4.66,-3.96,111,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433278,COC(C)(C(=O)N1CCN(C2=CC=CC3=C2C=NN3)CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433278||NA|NA|ZZ-002,c6385,OCNT-2433278,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376651,OCNT-2433278-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376652,OCNT-2433278-ZZ-002_c6385_no-ctrls.png,UP,-3.81,0.186,-3.39,-4.08,2.50,0.748,4.33,1.41,473E+03,164E+03,867E+03,248E+03,77.6E+03,808,79.2E+03,76.0E+03,1.32,2.62,0.563,0.0882,0.125,0.0546,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.37,-4.40,-4.40,-3.81,155,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433220,"COC(C)(C(=O)NC[C@@H]1C[C@H]2C[C@@H]1[C@H](O)[C@@H]2O)C1=CC=CC=C1 |&1:8,10,12,13,15|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433220||NA|NA|ZZ-002,c6385,OCNT-2433220,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376653,OCNT-2433220-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376655,OCNT-2433220-ZZ-002_c6385_no-ctrls.png,UP,-3.98,0.117,-3.72,-4.17,2.87,0.748,4.65,1.79,479E+03,158E+03,868E+03,252E+03,77.6E+03,808,79.2E+03,76.0E+03,1.34,2.67,0.580,0.151,0.193,0.111,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.45,-4.49,-4.49,-3.98,105,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433300,"COC(C)(C(=O)N1C[C@@H]2OC[C@H](CO)[C@@H]2C1)C1=CC=CC=C1 |&1:8,11,14|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433300||NA|NA|ZZ-002,c6385,OCNT-2433300,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376657,OCNT-2433300-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376658,OCNT-2433300-ZZ-002_c6385_no-ctrls.png,UP,-3.93,0.140,-3.63,-4.17,2.07,0.453,3.08,1.41,476E+03,163E+03,879E+03,253E+03,77.6E+03,808,79.2E+03,76.0E+03,1.33,2.71,0.588,0.196,0.244,0.153,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.58,-4.62,-4.62,-3.93,117,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433054,COC(C)(C(=O)NCC1=NN(CC(C)C)C=C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433054||NA|NA|ZZ-002,c6385,OCNT-2433054,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376661,OCNT-2433054-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376662,OCNT-2433054-ZZ-002_c6385_no-ctrls.png,UP,-5.06,0.125,-4.78,-5.27,1.19,0.146,1.50,0.934,348E+03,31.9E+03,423E+03,299E+03,77.6E+03,808,79.2E+03,76.0E+03,0.901,1.17,0.713,0.789,0.915,0.671,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.16,-6.11,-6.11,-5.06,8.63,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433258,COC(C)(C(=O)N1CCC2=C(C1)C(=O)NC(=O)N2)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433258||NA|NA|ZZ-002,c6385,OCNT-2433258,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376665,OCNT-2433258-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376666,OCNT-2433258-ZZ-002_c6385_no-ctrls.png,UP,-4.00,0.132,-3.73,-4.24,2.11,0.389,3.00,1.50,472E+03,161E+03,850E+03,249E+03,77.6E+03,808,79.2E+03,76.0E+03,1.32,2.61,0.567,0.242,0.296,0.192,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.63,-4.67,-4.67,-4.00,99.9,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433151,CCC(CNC(=O)C(C)(OC)C1=CC=CC=C1)OC1=CC=CC=C1Cl,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433151||NA|NA|ZZ-002,c6385,OCNT-2433151,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376667,OCNT-2433151-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376668,OCNT-2433151-ZZ-002_c6385_no-ctrls.png,UP,-5.47,0.0664,-5.33,-5.59,1.41,0.150,1.73,1.15,326E+03,15.3E+03,359E+03,298E+03,77.6E+03,808,79.2E+03,76.0E+03,0.827,0.963,0.707,0.806,0.926,0.696,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-6.39,-6.33,-6.33,-5.47,3.37,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433390,COC(C)(C(=O)N1CCCN2CCCC21)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433390||NA|NA|ZZ-002,c6385,OCNT-2433390,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376671,OCNT-2433390-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376672,OCNT-2433390-ZZ-002_c6385_no-ctrls.png,UP,-4.07,0.134,-3.79,-4.32,2.03,0.306,2.72,1.52,497E+03,167E+03,912E+03,268E+03,77.6E+03,808,79.2E+03,76.0E+03,1.40,2.80,0.620,0.334,0.400,0.273,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.71,-4.77,-4.77,-4.07,85.9,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433223,C=C=CCNC(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433223||NA|NA|ZZ-002,c6385,OCNT-2433223,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376675,OCNT-2433223-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376676,OCNT-2433223-ZZ-002_c6385_no-ctrls.png,UP,-4.09,0.0889,-3.89,-4.25,3.25,0.819,5.37,2.13,490E+03,164E+03,901E+03,266E+03,77.6E+03,808,79.2E+03,76.0E+03,1.37,2.75,0.622,0.243,0.299,0.193,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.51,-4.54,-4.54,-4.09,80.7,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433272,C#CC(C)N(CCCC)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate02,OCNT-2433272||NA|NA|ZZ-002,c6385,OCNT-2433272,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376678,OCNT-2433272-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376680,OCNT-2433272-ZZ-002_c6385_no-ctrls.png,UP,-4.09,0.125,-3.83,-4.32,2.20,0.354,2.99,1.62,488E+03,161E+03,883E+03,261E+03,77.6E+03,808,79.2E+03,76.0E+03,1.37,2.66,0.612,0.332,0.399,0.271,51.4E-06,5.49E-03,-5.25E-03,,,PASS,6.4.1,-4.68,-4.74,-4.74,-4.09,81.8,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-0002416,COC(C)(C(=O)O)C1=CC=CC=C1,AA-003,,2026-04-22,OPA_PXR-046,Plate03,OCNT-0002416||NA|NA|AA-003,c6385,OCNT-0002416,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376139,OCNT-0002416-AA-003_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376140,OCNT-0002416-AA-003_c6385_no-ctrls.png,UP,-2.64,0.356,-1.91,-3.24,0.946,0.181,1.40,0.717,446E+03,149E+03,818E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,1.29,2.58,0.573,0.0361,0.0526,0.0209,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.04,-4.12,-4.12,-2.64,2.29E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433652,CCCN(CC(=O)NC1=CC(Cl)=CC=C1Cl)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433652||NA|NA|ZZ-002,c6385,OCNT-2433652,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376685,OCNT-2433652-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376686,OCNT-2433652-ZZ-002_c6385_no-ctrls.png,UP,-5.73,0.0367,-5.66,-5.80,2.40,0.662,4.03,1.39,266E+03,9.50E+03,285E+03,248E+03,72.4E+03,723,73.8E+03,71.0E+03,0.669,0.760,0.592,0.666,0.758,0.589,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.30,-6.22,-6.22,-5.73,1.85,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433782,COC(C)(C(=O)N(CCN1CCN(C2=CC=CC(C)=C2)CC1)CC1CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433782||NA|NA|ZZ-002,c6385,OCNT-2433782,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376689,OCNT-2433782-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376690,OCNT-2433782-ZZ-002_c6385_no-ctrls.png,UP,-3.59,0.298,-2.97,-4.09,0.875,0.103,1.11,0.721,387E+03,137E+03,723E+03,224E+03,72.4E+03,723,73.8E+03,71.0E+03,1.09,2.29,0.526,0.197,0.240,0.159,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.07,-5.07,-5.07,-3.59,259,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433560,COC(C)(C(=O)N(CC1=CC=CO1)CC1=CC2=CC(C)=CC=C2O1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433560||NA|NA|ZZ-002,c6385,OCNT-2433560,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376693,OCNT-2433560-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376694,OCNT-2433560-ZZ-002_c6385_no-ctrls.png,UP,-4.76,0.179,-4.30,-5.00,1.41,0.240,1.92,0.961,268E+03,47.8E+03,395E+03,221E+03,72.4E+03,723,73.8E+03,71.0E+03,0.678,1.12,0.504,0.530,0.616,0.457,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.70,-5.57,-5.57,-4.76,17.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433911,COC(C)(C(=O)N(CC1=CC=CC(C)=N1)CC1=CC=CC(C)=N1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433911||NA|NA|ZZ-002,c6385,OCNT-2433911,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376696,OCNT-2433911-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376698,OCNT-2433911-ZZ-002_c6385_no-ctrls.png,UP,-5.36,0.0827,-5.16,-5.49,1.39,0.209,1.84,1.00,346E+03,21.2E+03,395E+03,311E+03,72.4E+03,723,73.8E+03,71.0E+03,0.949,1.13,0.810,0.908,1.03,0.796,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.30,-6.28,-6.28,-5.36,4.40,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433897,COC(C)(C(=O)N(C)CC1=CC=CC(=O)N1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433897||NA|NA|ZZ-002,c6385,OCNT-2433897,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376699,OCNT-2433897-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376700,OCNT-2433897-ZZ-002_c6385_no-ctrls.png,UP,-3.48,0.256,-2.92,-3.92,1.16,0.218,1.68,0.831,430E+03,150E+03,807E+03,233E+03,72.4E+03,723,73.8E+03,71.0E+03,1.24,2.52,0.558,0.124,0.161,0.0917,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.62,-4.67,-4.67,-3.48,330,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
